date,symbol,calendarYear,period,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,sma,ema,wma,dema,tema,williams,rsi,adx,standardDeviation
2023-10-13,1101.TW,2023,Q4,33.9,34.15,33.7,33.8,33.8,18902875,18902875,-0.1,-0.29499,33.88,"October 13, 23",-0.0029499,35.73749999999998,36.63120837664382,36.30328125980299,35.20653309072942,35.15328633651303,-61.72248803827755,60.187569703815754,12.486651782361175,2.3362423405566313
2023-10-12,1101.TW,2023,Q4,33.2,33.8,33.15,33.7,33.7,20215685,20215685,0.5,1.51,33.55,"October 12, 23",0.0151,35.74543650793648,36.65376780593978,36.31866020452976,35.24029995501127,35.19783635885473,-62.679425837320544,60.12836065425792,12.501204367502517,2.3330418627342158
2023-10-11,1101.TW,2023,Q4,33.15,33.2,32.85,33.1,33.1,16116392,16116392,-0.05,-0.15083,33.05,"October 11, 23",-0.0015083,35.75396825396823,36.67730380439348,36.3348971077232,35.276109259879405,35.24558061478944,-68.42105263157893,59.770812041199896,12.51738632540955,2.3294747276862005
2023-10-06,1101.TW,2023,Q4,32.75,33.1,32.7,32.8,32.8,15457787,15457787,0.05,0.15267,32.87,"October 06, 23",0.0015267,35.76944444444443,36.70580821717749,36.35599943534728,35.321953188678386,35.308520803467225,-71.29186602870816,59.59034440098805,12.536347545463201,2.3247415987334663
2023-10-05,1101.TW,2023,Q4,32.75,32.95,32.6,32.75,32.75,17179768,17179768,0.0,0.0,32.77,"October 05, 23",0.0,35.78829365079363,36.7369301950036,36.37962231005709,35.3731704110358,35.379726239398096,-71.77033492822967,59.5602289971523,12.5558388936938,2.319840209218923
2023-10-04,1101.TW,2023,Q4,33.0,33.15,32.85,32.9,32.9,20311826,20311826,-0.1,-0.30303,32.97,"October 04, 23",-0.0030303,35.809523809523796,36.76869856309128,36.40380826902566,35.425840535386705,35.453350357688414,-70.3349282296651,59.6931588546512,12.576089168211453,2.3164158333350198
2023-10-03,1101.TW,2023,Q4,33.2,33.3,33.05,33.2,33.2,10139463,10139463,0.0,0.0,33.18,"October 03, 23",0.0,35.83194444444443,36.79952484646252,36.42698569546395,35.476793038163414,35.52464828164192,-67.46411483253586,59.95973979537302,12.595100000837464,2.315489035410028
2023-10-02,1101.TW,2023,Q4,33.3,33.3,33.05,33.1,33.1,13813944,13813944,-0.2,-0.6006,33.15,"October 02, 23",-0.006006,35.854166666666636,36.8282063193427,36.447967250141154,35.52361628824012,35.589994625596255,-68.42105263157893,59.900283511340305,12.613128826778889,2.3169947737847902
2023-09-28,1101.TW,2023,Q3,33.1,33.3,33.05,33.25,33.25,18217658,18217658,0.15,0.45317,33.2,"September 28, 23",0.0045317,35.875992063492035,36.857913142604396,36.4699118514336,35.572634795073455,35.65885372705586,-66.98564593301435,60.033469566263506,12.631229480712113,2.316852726327802
2023-09-27,1101.TW,2023,Q3,33.0,33.2,32.9,33.05,33.05,15043077,15043077,0.05,0.15152,33.05,"September 27, 23",0.0015152,35.90099206349204,36.886661454497656,36.490868310433534,35.61989015712666,35.725303142711105,-68.8995215311005,59.915104772118646,12.649402248804433,2.3223655940264796
2023-09-26,1101.TW,2023,Q3,33.1,33.3,33.0,33.0,33.0,18175159,18175159,-0.1,-0.30211,33.1,"September 26, 23",-0.0030211,35.92718253968251,36.917232462103215,36.513612836438924,35.670938377139606,35.79766851923968,-69.37799043062202,59.88552189327666,12.668093610242625,2.3272764070079366
